searge,name,side,desc
m_60799_,getRenderShape,2,
m_6079_,getInteractionShape,2,
m_60800_,getDestroySpeed,2,
m_60803_,isSignalSource,2,
m_60804_,isSolidRender,2,
m_60807_,hasAnalogOutputSignal,2,
m_60808_,getShape,2,
m_6080_,getYHeadRot,2,
m_60811_,getPistonPushReaction,2,
m_60812_,getCollisionShape,2,
m_60815_,canOcclude,2,
m_60816_,getBlockSupportShape,2,
m_60819_,getFluidState,2,
m_6081_,canEnchant,2,
m_60820_,getInteractionShape,2,
m_60823_,isRandomlyTicking,2,
m_60824_,getOffset,2,
m_60827_,getSoundType,2,
m_60828_,isSuffocating,2,
m_60831_,isViewBlocking,2,
m_60834_,requiresCorrectToolForDrops,2,
m_60835_,hasPostProcess,2,
m_60838_,isCollisionShapeFullBlock,2,
m_6083_,rideTick,2,
m_6084_,isAlive,2,
m_60859_,lambda$new$0,2,
m_6085_,setValue,2,
m_60861_,isFaceSturdy,2,
m_60866_,getFaceSupportIndex,2,
m_6086_,getBlockLightLevel,0,
m_6087_,isPickable,2,
m_6088_,onBelowWorld,2,
m_6089_,removeAfterChangingDimensions,2,
m_6090_,isIgnoringBlockTriggers,2,
m_60910_,noCollision,2,
m_60911_,friction,2,
m_60913_,strength,2,
m_60918_,sound,2,
m_60922_,isValidSpawn,2,
m_60924_,isRedstoneConductor,2,
m_60928_,lambda$new$2,2,
m_60930_,lambda$new$9,2,
m_6093_,repositionEntityAfterLoad,2,
m_6094_,isPushable,2,
m_60953_,lightLevel,2,
m_60955_,noOcclusion,2,
m_60956_,speedFactor,2,
m_6095_,getType,2,
m_60960_,isSuffocating,2,
m_60962_,lambda$new$8,2,
m_60966_,instabreak,2,
m_60967_,jumpFactor,2,
m_6096_,interact,2,
m_60971_,isViewBlocking,2,
m_60977_,randomTicks,2,
m_60978_,strength,2,
m_6097_,isAttackable,2,
m_60982_,hasPostProcess,2,
m_60988_,dynamicShape,2,
m_6098_,getHeight,2,
m_60991_,emissiveRendering,2,
m_60996_,air,2,
m_60999_,requiresCorrectToolForDrops,2,
m_6099_,nextStartTick,2,
m_6100_,getVoicePitch,2,
m_6101_,getFireImmuneTicks,2,
m_6102_,shouldInformAdmins,2,
m_61030_,test,2,
m_61035_,test,2,
m_6103_,getAbsorptionAmount,2,
m_6104_,skipRendering,2,
m_61056_,getPossibleStates,2,
m_6106_,getLevelData,2,
m_61076_,appendPropertyCodec,2,
m_6107_,isImmobile,2,
m_61081_,getProperty,2,
m_61087_,lambda$new$0,2,
m_6108_,getWaterSlowDown,2,
m_61090_,any,2,
m_61091_,getOwner,2,
m_61092_,getProperties,2,
m_61099_,validateProperty,2,
m_61101_,create,2,
m_61104_,add,2,
m_61106_,create,2,
m_61120_,lambda$codec$1,2,
m_61122_,cycle,2,
m_61124_,setValue,2,
m_61127_,codec,2,
m_6112_,getDelay,2,
m_61130_,findNextInCollection,2,
m_61133_,populateNeighbours,2,
m_61138_,hasProperty,2,
m_6113_,getSpeed,2,
m_61140_,makeNeighbourValues,2,
m_61143_,getValue,2,
m_61145_,getOptionalValue,2,
m_61147_,getProperties,2,
m_61148_,getValues,2,
m_6114_,checkExtraStartConditions,2,
m_61151_,getName,2,
m_6115_,dispense,2,
m_61168_,getState,2,
m_61169_,hasState,2,
m_61171_,lambda$hasState$0,2,
m_61174_,getEntity,2,
m_61175_,getLevel,2,
m_61176_,getPos,2,
m_6117_,isUsingItem,2,
m_61183_,getDepth,2,
m_61184_,find,2,
m_61187_,createLevelCache,2,
m_6118_,getJumpPower,2,
m_61190_,translateAndRotate,2,
m_61197_,matches,2,
m_61202_,getHeight,2,
m_61203_,getWidth,2,
m_6120_,getPersistentAngerTarget,2,
m_6121_,getSoundVolume,2,
m_61228_,getFrontTopLeft,2,
m_61229_,getBlock,2,
m_61233_,getForwards,2,
m_61234_,getUp,2,
m_6123_,playerTouch,2,
m_61243_,start,2,
m_61244_,where,2,
m_61247_,aisle,2,
m_61249_,build,2,
m_6124_,isAlwaysExperienceDropper,2,
m_61250_,createPattern,2,
m_6125_,shouldDropLoot,2,
m_6126_,isSensitiveToWater,2,
m_61275_,forBlock,2,
m_61287_,forBlock,2,
m_6128_,ignoreExplosion,2,
m_61291_,applies,2,
m_61295_,where,2,
m_61298_,lambda$static$0,2,
m_6129_,isAffectedByFluids,2,
m_6133_,getSizeAtHeight,2,
m_6134_,getScale,2,
m_6135_,jumpFromGround,2,
m_6136_,setChargingCrossbow,2,
m_6138_,pushEntities,2,
m_6140_,serverAiStep,2,
m_6141_,setInhabitedTime,2,
m_6143_,getPickRadius,2,
m_6144_,isShiftKeyDown,2,
m_61453_,lambda$static$1,2,
m_61455_,lambda$static$0,2,
m_6145_,stopSleepInBed,2,
m_61465_,create,2,
m_6147_,onClimbable,2,
m_61486_,getOpposite,2,
m_6148_,handleTagQueryPacket,2,
m_6149_,shouldDropExperience,2,
m_6150_,choose,2,
m_6153_,tickDeath,2,
m_6157_,getLocalizedDeathMessage,2,
m_61587_,create,2,
m_6158_,getType,2,
m_61590_,create,2,
m_61594_,create,2,
m_61598_,create,2,
m_6161_,getKnownServerBrands,2,
m_6162_,isBaby,2,
m_61631_,create,2,
m_6163_,isSource,2,
m_6164_,getUseAnimation,2,
m_6165_,validate,2,
m_6166_,setDifficulty,2,
m_61694_,value,2,
m_61697_,lambda$new$2,2,
m_61699_,value,2,
m_6169_,validate,2,
m_61702_,getAllValues,2,
m_61705_,valueCodec,2,
m_61708_,getName,2,
m_61709_,getValueClass,2,
m_6171_,getBlockTint,2,
m_6172_,getLevel,2,
m_61745_,isSlope,2,
m_6174_,incrementCounter,2,
m_6175_,getMaxCost,2,
m_61761_,isConnected,2,
m_6176_,handleRotateMob,2,
m_6177_,onNodeAdded,2,
m_6180_,push,2,
m_61811_,getDisplayName,2,
m_6181_,getLightValue,2,
m_6182_,popPush,2,
m_6183_,getMinCost,2,
m_61843_,values,2,
m_61844_,register,2,
m_6184_,getData,2,
m_6185_,checkNode,2,
m_6186_,getCollisionShape,2,
m_6187_,onNodeRemoved,2,
m_6188_,getScoreboard,2,
m_6189_,transformation,0,
m_61901_,getColor,2,
m_61917_,setSize,2,
m_61919_,lerpSizeBetween,2,
m_6191_,updateSectionStatus,2,
m_61923_,setAbsoluteMaxSize,2,
m_61925_,getDistanceToBorder,2,
m_61927_,isWithinBounds,2,
m_61929_,addListener,2,
m_6192_,registerBlocks,2,
m_61935_,isWithinBounds,2,
m_61937_,isWithinBounds,2,
m_61941_,getDistanceToBorder,2,
m_61944_,setWarningTime,2,
m_61946_,getCollisionShape,2,
m_61947_,setDamagePerBlock,2,
m_61949_,setCenter,2,
m_61952_,setWarningBlocks,2,
m_61954_,getStatus,2,
m_61955_,getMinX,2,
m_61956_,getMinZ,2,
m_61957_,getMaxX,2,
m_61958_,getMaxZ,2,
m_61959_,getSize,2,
m_61961_,getLerpTarget,2,
m_61962_,getListeners,2,
m_61963_,getAbsoluteMaxSize,2,
m_61965_,getDamagePerBlock,2,
m_61966_,getLerpSpeed,2,
m_61967_,getWarningTime,2,
m_61968_,getWarningBlocks,2,
m_61969_,tick,2,
m_6196_,getChunkForLighting,2,
m_6198_,isAcceptingMessages,2,
m_6199_,slotsChanged,2,
m_6200_,forMergedIndexes,2,
m_6201_,remove,2,
m_6202_,tick,2,
m_6203_,getYScale,2,
m_6206_,getFormat,0,
m_62073_,updateBox,2,
m_6208_,getCaveBound,2,
m_62095_,getOrCreateOffsetList,2,
m_62098_,getHighestSectionPosition,2,
m_6210_,refreshDimensions,2,
m_6211_,clearContent,2,
m_6212_,isSame,2,
m_6213_,onResourceManagerReload,2,
m_6215_,getValue,2,
m_6220_,readyForShearing,2,
m_62218_,getBiomeSource,2,
m_62227_,getChunk,2,
m_6224_,isEmpty,2,
m_6225_,useOn,2,
m_6226_,isDescending,2,
m_6227_,useWithoutItem,2,
m_6228_,registrationInfo,2,
m_6231_,getReferencedContextParams,2,
m_6232_,getNearestLookingDirections,2,
m_6234_,removeEffectNoUpdate,2,
m_6235_,handleTabListCustomisation,2,
m_6237_,getServerDirectory,2,
m_6240_,playerDestroy,2,
m_6241_,getList,2,
m_6246_,get,2,
m_6247_,setDayTime,2,
m_6248_,getDustColor,2,
m_6249_,getEntities,2,
m_6250_,onLevelChange,2,
m_6252_,renderIcon,0,
m_6253_,setGameTime,2,
m_62557_,set,2,
m_6255_,overrideOffers,2,
m_62560_,get,2,
m_62564_,set,2,
m_62569_,copy,2,
m_6256_,attack,2,
m_62570_,get,2,
m_62575_,isEmpty,2,
m_62578_,getByteIndex,2,
m_6257_,move,0,
m_6259_,canSeeFriendlyInvisibles,2,
m_6260_,isAllowFriendlyFire,2,
m_6261_,useItem,2,
m_6262_,getMenu,0,
m_6263_,playSound,2,
m_6264_,getSelectedEntities,2,
m_6265_,getRelevantCoordinates,2,
m_62680_,getSize,2,
m_6269_,playSound,2,
m_6270_,setStyle,2,
m_6272_,handleClientCommand,2,
m_62737_,setAllReferences,2,
m_62741_,fixType,2,
m_6274_,getBrain,2,
m_62768_,getWrapped,2,
m_62769_,getAllReferences,2,
m_6278_,awardStat,2,
m_62812_,postProcessGeneration,2,
m_62814_,getFluidState,2,
m_6284_,getAbsoluteCoordinates,2,
m_6286_,addEntity,2,
m_62870_,promotePendingBlockEntity,2,
m_62879_,setFullStatus,2,
m_6289_,updateNeighborsAt,2,
m_62913_,setLoaded,2,
m_6292_,tick,2,
m_62934_,createBlockEntity,2,
m_6293_,search,0,
m_62952_,runPostLoad,2,
m_62953_,getLevel,2,
m_62954_,getBlockEntities,2,
m_62981_,acquire,2,
m_62982_,getBlockState,2,
m_62986_,setBlockState,2,
m_6298_,getProjectile,2,
m_62991_,setBlockState,2,
m_6299_,getBuffer,0,
m_63002_,maybeHas,2,
m_63004_,read,2,
m_63006_,release,2,
m_63007_,getFluidState,2,
m_6300_,getParticleType,2,
m_63011_,write,2,
m_63014_,isRandomlyTicking,2,
m_63015_,isRandomlyTickingBlocks,2,
m_63016_,isRandomlyTickingFluids,2,
m_63018_,recalcBlockCounts,2,
m_63019_,getStates,2,
m_63020_,getSerializedSize,2,
m_6302_,getScoreboardName,2,
m_6304_,getRunningThread,2,
m_6307_,progressStage,2,
m_63084_,acquire,2,
m_63085_,get,2,
m_63087_,get,2,
m_6308_,progressStart,2,
m_63091_,getAndSet,2,
m_63096_,getAndSet,2,
m_63099_,count,2,
m_6309_,progressStartNoAbort,2,
m_63109_,maybeHas,2,
m_6310_,generateHashCode,2,
m_63118_,read,2,
m_6311_,renderContent,0,
m_63120_,release,2,
m_63127_,getAndSetUnchecked,2,
m_63132_,set,2,
m_63135_,write,2,
m_63137_,getSerializedSize,2,
m_63138_,lambda$count$10,2,
m_63144_,accept,2,
m_6319_,getInhabitedTime,2,
m_63209_,setLightEngine,2,
m_6321_,handleSelectTrade,2,
m_63227_,unpackOffsetCoordinates,2,
m_63242_,addEntity,2,
m_6324_,move,2,
m_6325_,getChunk,2,
m_6327_,handleUpdateRecipes,2,
m_63280_,packOffsetCoordinates,2,
m_6328_,getCompressionThreshold,2,
m_63292_,getBlockEntities,2,
m_63293_,getEntities,2,
m_63294_,getBlockEntityNbts,2,
m_6329_,getAbsoluteMaxWorldSize,2,
m_6331_,getGenDepth,2,
m_6332_,isLightCorrect,2,
m_63331_,isEmpty,2,
m_63335_,updateState,2,
m_63341_,upgrade,2,
m_63343_,upgradeSides,2,
m_63346_,write,2,
m_63347_,upgradeInside,2,
m_6337_,getSeaLevel,2,
m_6339_,clearRemoved,2,
m_63428_,lambda$$0,2,
m_6342_,isStableDestination,2,
m_6343_,getLevelX,2,
m_6344_,isUnsaved,2,
m_6345_,getCenterZ,2,
m_6347_,getCenterX,2,
m_6348_,mouseReleased,0,
m_6350_,getDirection,2,
m_63535_,runStore,2,
m_63538_,store,2,
m_63545_,submitTask,2,
m_63553_,storePendingChunk,2,
m_6355_,getLightColor,0,
m_63561_,tellStorePending,2,
m_6357_,getComputedLevel,2,
m_6358_,getLevelY,2,
m_6359_,computeLevelFromNeighbor,2,
m_6360_,updateState,2,
m_63610_,allocate,2,
m_63612_,force,2,
m_63615_,free,2,
m_6362_,shouldRun,2,
m_63637_,flush,2,
m_63638_,isExternalStreamChunk,2,
m_6363_,tick,2,
m_63640_,getNumSectors,2,
m_63642_,packSectorOffset,2,
m_63645_,getChunkDataInputStream,2,
m_63647_,createExternalChunkInputStream,2,
m_6364_,spreadTo,2,
m_63650_,createChunkInputStream,2,
m_63654_,write,2,
m_63659_,createStream,2,
m_6365_,forceSynchronousWrites,2,
m_63662_,writeToExternalFile,2,
m_63665_,lambda$writeToExternalFile$1,2,
m_63668_,createExternalStub,2,
m_63669_,getExternalChunkVersion,2,
m_6366_,clickMenuButton,2,
m_63671_,getSectorNumber,2,
m_63673_,doesChunkExist,2,
m_63675_,writeHeader,2,
m_63676_,sizeToSectors,2,
m_63678_,getChunkDataOutputStream,2,
m_6367_,doRunTask,2,
m_63681_,padToFullSector,2,
m_63682_,hasChunk,2,
m_63684_,getExternalChunkPath,2,
m_63686_,getOffset,2,
m_63688_,getOffsetIndex,2,
m_63690_,lambda$write$0,2,
m_63698_,run,2,
m_63705_,flush,2,
m_63706_,read,2,
m_63708_,write,2,
m_63711_,getRegionFile,2,
m_6371_,handleUseItemOn,2,
m_6372_,populateAndSendPacket,0,
m_6373_,repliesToStatus,2,
m_6374_,getMotionDirection,2,
m_63755_,getId,2,
m_63756_,fromId,2,
m_63758_,register,2,
m_6375_,mouseClicked,0,
m_63760_,wrap,2,
m_63762_,wrap,2,
m_63764_,isValidVersion,2,
m_63766_,lambda$static$0,2,
m_63768_,lambda$static$1,2,
m_6376_,getDirectSignal,2,
m_63770_,wrap,2,
m_6378_,getSignal,2,
m_63796_,flush,2,
m_63818_,get,2,
m_63823_,getOrLoad,2,
m_63827_,getOrCreate,2,
m_63833_,lambda$getOrCreate$1,2,
m_6385_,addAttributeModifiers,2,
m_6386_,removeAttributeModifiers,2,
m_6387_,setWanderingTraderSpawnChance,2,
m_6389_,getArmPose,2,
m_63908_,getTeleportationScale,2,
m_6391_,setWanderingTraderSpawnDelay,2,
m_6392_,apply,2,
m_6393_,setClearWeatherTime,2,
m_6394_,createArrow,2,
m_6396_,allowFlight,2,
m_63985_,lambda$static$0,2,
m_6398_,setThunderTime,2,
m_6399_,setRainTime,2,
m_6402_,setPlacedBy,2,
m_6403_,handleSetEntityPassengersPacket,2,
m_6404_,getBaseSeedId,2,
m_6405_,onSwapCraft,2,
m_6406_,getIndex,2,
m_6407_,apply,2,
m_64082_,onCrystalDestroyed,2,
m_64085_,setDragonKilled,2,
m_64087_,setRespawnStage,2,
m_64089_,spawnNewGateway,2,
m_64091_,respawnDragon,2,
m_64093_,spawnExitPortal,2,
m_64095_,tick,2,
m_64096_,updateDragon,2,
m_64098_,getCrystalsAlive,2,
m_64099_,hasPreviouslyKilledDragon,2,
m_6409_,build,2,
m_64100_,tryRespawn,2,
m_64101_,resetSpikeCrystals,2,
m_64102_,scanState,2,
m_64103_,findOrCreateDragon,2,
m_64104_,hasActiveExitPortal,2,
m_64105_,findExitPortal,2,
m_64106_,isArenaLoaded,2,
m_64107_,updatePlayers,2,
m_64108_,updateCrystalCount,2,
m_64109_,spawnNewGateway,2,
m_6410_,runAllUpdates,2,
m_64110_,createNewDragon,2,
m_6411_,accept,2,
m_6412_,getTimes,2,
m_6413_,get,2,
m_64148_,getBlockStateFor,2,
m_6415_,getPersistedStatus,2,
m_6418_,canPlayerLogin,2,
m_64191_,settings,2,
m_6419_,maybeHas,2,
m_6420_,onMouse,0,
m_6422_,set,2,
m_64239_,getRawData,2,
m_64240_,getFirstAvailable,2,
m_64242_,getFirstAvailable,2,
m_64245_,setHeight,2,
m_64249_,update,2,
m_64256_,primeHeightmaps,2,
m_6425_,getFluidState,2,
m_64265_,getIndex,2,
m_6426_,copy,2,
m_64294_,getSerializationKey,2,
m_64297_,sendToClient,2,
m_64298_,keepAfterWorldgen,2,
m_64299_,isOpaque,2,
m_6429_,getSerializedSize,2,
m_6430_,isEmpty,2,
m_6434_,write,2,
m_6435_,handleTeleportEntity,2,
m_6437_,getAllSupportedProjectiles,2,
m_6440_,handleStatusResponse,2,
m_6441_,getFlipDegrees,0,
m_6442_,getSupportedHeldProjectiles,2,
m_6443_,getEntitiesOfClass,2,
m_6446_,getLevelZ,2,
m_64474_,lambda$static$0,2,
m_6447_,handleSetCamera,2,
m_6449_,handleJigsawGenerate,2,
m_6451_,setColor,2,
m_6452_,stopSeenByPlayer,2,
m_64535_,lambda$static$0,2,
m_6455_,handleSetEntityData,2,
m_6456_,setName,2,
m_6457_,startSeenByPlayer,2,
m_6458_,getType,2,
m_6459_,broadcastToPlayer,2,
m_6462_,retainData,2,
m_6465_,isValidTarget,2,
m_6467_,addPlayerListener,2,
m_6468_,removePlayerListener,2,
m_64690_,setDecorationSeed,2,
m_6469_,hurt,2,
m_64707_,next,2,
m_6471_,cleanup,0,
m_6472_,hurtArmor,2,
m_6474_,getNames,2,
m_6475_,actuallyHurt,2,
m_6476_,handleRemoveMobEffect,2,
m_6477_,getThis,2,
m_6478_,move,2,
m_6481_,doStuckDetection,2,
m_6484_,onInput,0,
m_6485_,addAlwaysVisibleParticle,2,
m_64866_,lambda$static$0,2,
m_6492_,getMaxCount,0,
m_6493_,addParticle,2,
m_6494_,submit,0,
m_6499_,getCount,2,
m_6500_,getUsedCount,0,
m_6501_,get,2,
m_6502_,acceptNone,2,
m_6503_,handleOpenBook,2,
m_6504_,performRangedAttack,2,
m_65063_,configured,2,
m_65065_,register,2,
m_6506_,onLightUpdate,2,
m_65072_,configuredCodec,2,
m_65073_,getRange,2,
m_65098_,isValidPosition,2,
m_6511_,setHeightmap,2,
m_6512_,shouldShowName,0,
m_6513_,isAbove,2,
m_65154_,canPlaceAt,2,
m_65158_,findSurface,2,
m_6515_,getDamageAfterMagicAbsorb,2,
m_65163_,isAirOrLavaOcean,2,
m_65167_,placeColumn,2,
m_65173_,findAir,2,
m_6517_,getVersion,2,
m_6518_,finalizeSpawn,2,
m_6519_,removePlayerFromTeam,2,
m_6521_,push,2,
m_6522_,getChunk,2,
m_6523_,popPush,2,
m_6525_,incrementCounter,2,
m_6528_,getWanderingTraderSpawnChance,2,
m_6530_,getWanderingTraderSpawnDelay,2,
m_6531_,getRainTime,2,
m_6532_,onHit,2,
m_6533_,isRaining,2,
m_6534_,isThundering,2,
m_6535_,isInitialized,2,
m_6536_,lastFull,2,
m_6537_,getClearWeatherTime,2,
m_6538_,firstFull,2,
m_65390_,lambda$static$0,2,
m_65398_,getFeatures,2,
m_6539_,removePlayer,2,
m_6541_,lerpHeadTo,2,
m_6542_,stillValid,2,
m_6543_,addPlayer,2,
m_6546_,addPlayerToTeam,2,
m_6549_,canAttackType,2,
m_6550_,setBlocksDirty,2,
m_6553_,levels,2,
m_65551_,isClear,2,
m_6555_,createMenu,2,
m_6556_,getCommandBlock,0,
m_6557_,handleContainerButtonClick,2,
m_6558_,getThunderTime,2,
m_6560_,mayPickup,2,
m_6561_,addPackedPostProcess,2,
m_6562_,expand,2,
m_6563_,isAlignedRight,2,
m_6564_,endDragonFightData,2,
m_6565_,wasModded,2,
m_6566_,keySet,2,
m_6569_,scale,0,
m_6570_,createPath,2,
m_6571_,handleSetSpawn,2,
m_6573_,canBeLeashed,2,
m_6574_,resize,0,
m_6575_,init,0,
m_6577_,addTags,2,
m_65787_,configuredCodec,2,
m_65788_,isGrassOrDirt,2,
m_6579_,entrySet,2,
m_65805_,lambda$new$0,2,
m_65807_,register,2,
m_6580_,setSkyFlashTime,2,
m_6582_,getNames,2,
m_6583_,modifyColor,2,
m_6586_,getMaxLevel,2,
m_6587_,getCustomBossEvents,2,
m_6588_,isSkippable,2,
m_6590_,setCommand,2,
m_6593_,setCustomName,2,
m_6595_,findIndex,2,
m_6596_,setChanged,2,
m_6597_,slotClicked,0,
m_66018_,getEllipseC,2,
m_66022_,signedDistanceEllipse,2,
m_66035_,carve,2,
m_66045_,belowIsAir,2,
m_66048_,removeFloatingSnowLayer,2,
m_66051_,smooth,2,
m_6605_,getLerpTarget,2,
m_6606_,getMinZ,2,
m_6608_,getMaxX,2,
m_66109_,heightDependentRadiusEllipse,2,
m_6610_,push,2,
m_6611_,getLerpSpeed,2,
m_6612_,getOptional,2,
m_6613_,getMinX,2,
m_6614_,getLoadedPlayerTag,2,
m_6615_,getDefaultProjectileRange,2,
m_6616_,getOffers,2,
m_6617_,getBlockExplosionResistance,2,
m_6618_,getSize,2,
m_6619_,getMaxZ,2,
m_6621_,overrideXp,2,
m_6622_,onCenterChange,2,
m_6623_,onAbsoluteMaxSizeChange,2,
m_6625_,below,2,
m_6626_,createTag,2,
m_6627_,isDefaultRightToLeft,2,
m_6629_,handleSetCommandMinecart,2,
m_6630_,above,2,
m_6633_,getAllStarts,2,
m_6640_,createResult,2,
m_6641_,getMaxStackSize,2,
m_6643_,getContainerSize,2,
m_6645_,getDataConfiguration,2,
m_6652_,mustSurvive,2,
m_6654_,setChanged,2,
m_6657_,hasItem,2,
m_6658_,openHorseInventory,2,
m_6659_,isActive,2,
m_6662_,getType,2,
m_66634_,findTarget,2,
m_6663_,type,2,
m_6664_,handleChangeDifficulty,2,
m_6665_,shouldRenderFace,2,
m_6666_,createEntry,2,
m_6667_,die,2,
m_6668_,dropAllDeathLoot,2,
m_6669_,getMoveToTarget,2,
m_6671_,getType,2,
m_6672_,startUsingItem,2,
m_6673_,isInvulnerableToBase,2,
m_6674_,swing,2,
m_6675_,currentBlockPosition,2,
m_6677_,playHurtSound,2,
m_6683_,getOpenNess,2,
m_66858_,getSpikesForLevel,2,
m_6685_,isRandomlyTicking,2,
m_6686_,shoot,2,
m_66886_,getCenterX,2,
m_66889_,lambda$static$5,2,
m_6688_,getControllingPassenger,2,
m_66891_,isCenterWithinChunk,2,
m_66893_,getCenterZ,2,
m_66896_,getRadius,2,
m_66899_,getHeight,2,
m_66902_,isGuarded,2,
m_66905_,getTopBoundingBox,2,
m_6692_,updateChunkForced,2,
m_6693_,getSignalStrength,2,
m_6696_,isFull,2,
m_6697_,insertText,0,
m_6702_,children,0,
m_6703_,setLastHurtByMob,2,
m_6707_,onSectionEmptinessChanged,2,
m_6710_,setTarget,2,
m_6712_,createCommandSourceStack,2,
m_6713_,getDropOff,2,
m_6714_,shouldBlockExplode,2,
m_6718_,getTickDelay,2,
m_6719_,getSlopeFindDistance,2,
m_6720_,getPostProcessing,2,
m_67215_,getMaxFreeTreeHeight,2,
m_6721_,evaluate,2,
m_6722_,has,2,
m_67256_,setBlockKnownShape,2,
m_6725_,tick,2,
m_67267_,isAirOrLeaves,2,
m_67272_,validTreePos,2,
m_67277_,isVine,2,
m_6727_,doAutoAttackOnTouch,2,
m_67293_,findFirstAirBlockAboveGround,2,
m_67296_,isInvalidPlacementLocation,2,
m_6731_,blockedByItem,2,
m_6732_,stop,2,
m_6733_,handleStatusRequest,2,
m_67355_,checkerboardDistance,2,
m_6735_,start,2,
m_6737_,canStillUse,2,
m_6738_,getLerpTime,2,
m_6739_,checkAndPerformAttack,2,
m_6740_,sanitizeValue,2,
m_6742_,onMobHurt,2,
m_6746_,boost,2,
m_6747_,handleSetExperience,2,
m_6749_,giveExperienceLevels,2,
m_6751_,getType,2,
m_6752_,getExplosionResistance,2,
m_67544_,lambda$static$0,2,
m_6754_,gatherStats,2,
m_67551_,lambda$static$0,2,
m_67562_,lambda$static$2,2,
m_6756_,giveExperiencePoints,2,
m_6759_,isEmpty,2,
m_67606_,lambda$static$4,2,
m_67608_,contents,2,
m_6760_,canConvertToSource,2,
m_67611_,rim,2,
m_6763_,onInsideBlock,2,
m_67648_,lambda$static$2,2,
m_6764_,reload,2,
m_67650_,knownExit,2,
m_67653_,delayedExitSearch,2,
m_67656_,getExit,2,
m_67657_,isExitExact,2,
m_6765_,save,2,
m_6767_,isInterruptable,2,
m_6769_,wait,2,
m_6770_,processStreamMessage,2,
m_6771_,handleAddEntity,2,
m_6772_,getType,2,
m_6773_,handleBlockUpdate,2,
m_6774_,isHovering,0,
m_67750_,lambda$static$3,2,
m_6775_,resolve,0,
m_67776_,lambda$static$2,2,
m_6779_,canAttack,2,
m_6780_,handleBlockEntityTagQuery,2,
m_6782_,shouldChangedStateKeepBlockEntity,2,
m_6783_,shouldRenderAtSqrDistance,2,
m_67848_,lambda$static$3,2,
m_6785_,removeWhenFarAway,2,
m_67865_,lambda$static$1,2,
m_6786_,destroy,2,
m_67876_,lambda$static$2,2,
m_6788_,falling,2,
m_67897_,lambda$static$2,2,
m_6792_,getDayTime,2,
m_6793_,getGameTime,2,
m_6794_,getTreeRadiusForHeight,2,
m_6796_,idFor,2,
m_6798_,globalLevelEvent,2,
m_6801_,destroyBlockProgress,2,
m_6802_,done,2,
m_68047_,lambda$static$3,2,
m_6804_,trimPath,2,
m_6805_,renderIcon,0,
m_6807_,onPlace,2,
m_6808_,hasInconsistencies,2,
m_6809_,getPlayers,2,
m_68114_,lambda$static$3,2,
m_68116_,isCrystalInvulnerable,2,
m_68119_,getSpikes,2,
m_68122_,getCrystalBeamTarget,2,
m_6812_,logLine,2,
m_68138_,lambda$static$5,2,
m_6813_,mineBlock,2,
m_6814_,onReputationEventFrom,2,
m_6815_,getEntity,2,
m_6818_,setRecordPlayingNearby,2,
m_6820_,getDefaultName,2,
m_6823_,playSound,2,
m_68244_,ignoreVines,2,
m_68249_,decorators,2,
m_68251_,build,2,
m_6825_,startPersistentAngerTimer,2,
m_6826_,isVisibleBy,2,
m_68286_,minClippedHeightCodec,2,
m_68289_,lambda$minClippedHeightCodec$2,2,
m_6828_,handlePlayerAbilities,2,
m_68291_,lambda$minClippedHeightCodec$0,2,
m_68293_,lambda$minClippedHeightCodec$1,2,
m_68295_,minClippedHeight,2,
m_6829_,handleEditBook,2,
m_68302_,codec,2,
m_68303_,register,2,
m_6830_,getRotation,2,
m_68325_,lambda$static$5,2,
m_6834_,getOrDefault,2,
m_68355_,lambda$static$3,2,
m_6836_,setItem,2,
m_68379_,lambda$static$0,2,
m_6837_,handleContainerContent,2,
m_68411_,lambda$blobParts$1,2,
m_68413_,blobParts,2,
m_68426_,lambda$static$0,2,
m_6842_,setInvisible,2,
m_6843_,rotate,2,
m_6844_,getItemBySlot,2,
m_68453_,lambda$static$0,2,
m_6846_,getPlayerList,2,
m_68472_,lambda$static$0,2,
m_6849_,setWantedPosition,2,
m_68517_,lambda$static$0,2,
m_6853_,setOnGround,2,
m_68573_,foliagePlacerParts,2,
m_6857_,getWorldBorder,2,
m_68589_,radiusOffset,2,
m_6858_,setSprinting,2,
m_68590_,doubleTrunk,2,
m_6859_,getBucket,2,
m_68604_,codec,2,
m_68605_,register,2,
m_6861_,neighborChanged,2,
m_68629_,lambda$static$1,2,
m_6862_,setJumping,2,
m_6863_,setBaby,2,
m_6864_,canBeReplaced,2,
m_68663_,lambda$static$1,2,
m_6866_,getServerIp,2,
m_68697_,lambda$static$1,2,
m_6870_,getFormattedName,2,
m_68734_,lambda$static$1,2,
m_6875_,stillValid,2,
m_68761_,codec,2,
m_68762_,register,2,
m_6876_,getIconTexture,0,
m_6877_,removed,2,
m_68792_,lambda$static$0,2,
m_6879_,plainCopy,2,
m_68803_,lambda$static$0,2,
m_6880_,interactLivingEntity,2,
m_6881_,copy,2,
m_6883_,inventoryTick,2,
m_6885_,onUpdateAbilities,2,
m_6886_,getSpreadDelay,2,
m_6888_,isXRelative,2,
m_6890_,getHeightmaps,2,
m_6892_,isYRelative,2,
m_6893_,getMaxStackSize,2,
m_6896_,onSelectedTabChanged,0,
m_6897_,getThis,2,
m_6898_,isFood,2,
m_6899_,onCooldownStarted,2,
